step,time_s,x_robot,y_robot,angulo_grados,action
944,30.208,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
945,30.24,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
946,30.272,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
947,30.304,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
948,30.336,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
949,30.368,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
950,30.4,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
951,30.432,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
952,30.464,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
953,30.496,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
954,30.528,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
955,30.56,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
956,30.592,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
957,30.624,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
958,30.656,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
959,30.688,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
960,30.72,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
961,30.752,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
962,30.784,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
963,30.816,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
964,30.848,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
965,30.88,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
966,30.912,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
967,30.944,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
968,30.976,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
969,31.008,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
970,31.04,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
971,31.072,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
972,31.104,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
973,31.136,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
974,31.168,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
975,31.2,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
976,31.232,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
977,31.264,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
978,31.296,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
979,31.328,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
980,31.36,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
981,31.392,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
982,31.424,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
983,31.456,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
984,31.488,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
985,31.52,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
986,31.552,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
987,31.584,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
988,31.616,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
989,31.648,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
990,31.68,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
991,31.712,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
992,31.744,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
993,31.776,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
994,31.808,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
995,31.84,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
996,31.872,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
997,31.904,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
998,31.936,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
999,31.968,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1000,32.0,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1001,32.032,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1002,32.064,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1003,32.096,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1004,32.128,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1005,32.16,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1006,32.192,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1007,32.224,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1008,32.256,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1009,32.288,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1010,32.32,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1011,32.352,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1012,32.384,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1013,32.416,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1014,32.448,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1015,32.48,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1016,32.512,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1017,32.544,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1018,32.576,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1019,32.608,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1020,32.64,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1021,32.672,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1022,32.704,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1023,32.736,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1024,32.768,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1025,32.8,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1026,32.832,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1027,32.864,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1028,32.896,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1029,32.928,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1030,32.96,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1031,32.992,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1032,33.024,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1033,33.056,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1034,33.088,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1035,33.12,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1036,33.152,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1037,33.184,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1038,33.216,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1039,33.248,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1040,33.28,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1041,33.312,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1042,33.344,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1043,33.376,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1044,33.408,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1045,33.44,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1046,33.472,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1047,33.504,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1048,33.536,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1049,33.568,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1050,33.6,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1051,33.632,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1052,33.664,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1053,33.696,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1054,33.728,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1055,33.76,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1056,33.792,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1057,33.824,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1058,33.856,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1059,33.888,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1060,33.92,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1061,33.952,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1062,33.984,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1063,34.016,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1064,34.048,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1065,34.08,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1066,34.112,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1067,34.144,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1068,34.176,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1069,34.208,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1070,34.24,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1071,34.272,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1072,34.304,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1073,34.336,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1074,34.368,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1075,34.4,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1076,34.432,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1077,34.464,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1078,34.496,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1079,34.528,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1080,34.56,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1081,34.592,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1082,34.624,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1083,34.656,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1084,34.688,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1085,34.72,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1086,34.752,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1087,34.784,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1088,34.816,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1089,34.848,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1090,34.88,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1091,34.912,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1092,34.944,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1093,34.976,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1094,35.008,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1095,35.04,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1096,35.072,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1097,35.104,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1098,35.136,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1099,35.168,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1100,35.2,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1101,35.232,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
1102,35.264,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
