step,time_s,x_robot,y_robot,angulo_grados,action
502,16.064,-0.1292,0.5015,-86.95,AVANZAR
503,16.096,-0.1291,0.4989,-86.95,GIRANDO
504,16.128,-0.1291,0.4989,-86.95,GIRANDO
505,16.16,-0.1291,0.4989,-87.24,AVANZAR
506,16.192,-0.129,0.4963,-87.24,AVANZAR
507,16.224,-0.1289,0.4938,-87.1,AVANZAR
508,16.256,-0.1287,0.4912,-87.1,AVANZAR
509,16.288,-0.1286,0.4887,-87.1,AVANZAR
510,16.32,-0.1285,0.4861,-87.1,AVANZAR
511,16.352,-0.1283,0.4836,-87.24,AVANZAR
512,16.384,-0.1282,0.481,-87.24,AVANZAR
513,16.416,-0.1281,0.4784,-87.24,AVANZAR
514,16.448,-0.128,0.4759,-87.1,GIRANDO
515,16.48,-0.128,0.4759,-87.24,AVANZAR
516,16.512,-0.1278,0.4734,-87.38,AVANZAR
517,16.544,-0.1277,0.4708,-87.38,AVANZAR
518,16.576,-0.1276,0.4683,-87.24,GIRANDO
519,16.608,-0.1276,0.4682,-87.38,AVANZAR
520,16.64,-0.1275,0.4656,-87.38,AVANZAR
521,16.672,-0.1274,0.4631,-87.52,AVANZAR
522,16.704,-0.1273,0.4606,-87.38,AVANZAR
523,16.736,-0.1271,0.4581,-87.38,AVANZAR
524,16.768,-0.127,0.4555,-87.38,GIRANDO
525,16.8,-0.127,0.4554,-87.52,AVANZAR
526,16.832,-0.1269,0.4529,-87.38,GIRANDO
527,16.864,-0.1269,0.4529,-87.66,AVANZAR
528,16.896,-0.1268,0.4503,-87.66,AVANZAR
529,16.928,-0.1267,0.4478,-87.66,AVANZAR
530,16.96,-0.1266,0.4453,-87.52,GIRANDO
531,16.992,-0.1266,0.4453,-87.81,AVANZAR
532,17.024,-0.1265,0.4427,-87.81,AVANZAR
533,17.056,-0.1264,0.4402,-87.66,GIRANDO
534,17.088,-0.1264,0.4402,-80.86,GIRANDO
535,17.12,-0.1264,0.4402,-74.33,GIRANDO
536,17.152,-0.1264,0.4402,-68.66,GIRANDO
537,17.184,-0.1264,0.4402,-63.55,GIRANDO
538,17.216,-0.1264,0.4402,-58.73,GIRANDO
539,17.248,-0.1264,0.4402,-54.47,GIRANDO
540,17.28,-0.1264,0.4402,-50.78,GIRANDO
541,17.312,-0.1264,0.4401,-47.24,GIRANDO
542,17.344,-0.1264,0.4401,-44.12,GIRANDO
543,17.376,-0.1264,0.4401,-41.28,GIRANDO
544,17.408,-0.1264,0.4401,-38.73,GIRANDO
545,17.44,-0.1264,0.4402,-36.31,GIRANDO
546,17.472,-0.1264,0.4402,-34.33,GIRANDO
547,17.504,-0.1264,0.4402,-32.34,GIRANDO
548,17.536,-0.1264,0.4402,-30.64,GIRANDO
549,17.568,-0.1264,0.4402,-29.22,GIRANDO
550,17.6,-0.1264,0.4402,-27.8,GIRANDO
551,17.632,-0.1264,0.4402,-26.38,GIRANDO
552,17.664,-0.1264,0.4402,-25.25,GIRANDO
553,17.696,-0.1263,0.4401,-24.26,GIRANDO
554,17.728,-0.1263,0.4401,-23.41,GIRANDO
555,17.76,-0.1264,0.4402,-22.41,GIRANDO
556,17.792,-0.1263,0.4401,-21.7,GIRANDO
557,17.824,-0.1264,0.4402,-20.99,GIRANDO
558,17.856,-0.1264,0.4402,-20.43,GIRANDO
559,17.888,-0.1264,0.4402,-19.86,GIRANDO
560,17.92,-0.1264,0.4402,-19.29,GIRANDO
561,17.952,-0.1263,0.4401,-18.87,GIRANDO
562,17.984,-0.1264,0.4402,-18.44,GIRANDO
563,18.016,-0.1264,0.4402,-18.16,GIRANDO
564,18.048,-0.1263,0.4401,-17.73,GIRANDO
565,18.08,-0.1263,0.4401,-17.45,GIRANDO
566,18.112,-0.1263,0.4401,-17.16,GIRANDO
567,18.144,-0.1263,0.4401,-16.88,GIRANDO
568,18.176,-0.1264,0.4402,-16.74,GIRANDO
569,18.208,-0.1264,0.4402,-16.45,GIRANDO
570,18.24,-0.1263,0.4401,-16.31,GIRANDO
571,18.272,-0.1264,0.4402,-16.17,GIRANDO
572,18.304,-0.1264,0.4402,-15.89,GIRANDO
573,18.336,-0.1264,0.4402,-15.89,GIRANDO
574,18.368,-0.1263,0.4401,-15.75,GIRANDO
575,18.4,-0.1264,0.4402,-15.6,AVANZAR
576,18.432,-0.1239,0.4395,-15.6,AVANZAR
577,18.464,-0.1215,0.4388,-15.6,AVANZAR
578,18.496,-0.119,0.4381,-15.6,AVANZAR
579,18.528,-0.1165,0.4374,-15.6,AVANZAR
580,18.56,-0.1141,0.4367,-15.46,AVANZAR
581,18.592,-0.1117,0.436,-15.6,AVANZAR
582,18.624,-0.1092,0.4354,-15.6,GIRANDO
583,18.656,-0.1091,0.4353,-15.46,AVANZAR
584,18.688,-0.1066,0.4347,-15.46,AVANZAR
585,18.72,-0.1043,0.434,-15.46,AVANZAR
586,18.752,-0.1018,0.4333,-15.46,AVANZAR
587,18.784,-0.0993,0.4326,-15.46,AVANZAR
588,18.816,-0.0968,0.4319,-15.46,AVANZAR
589,18.848,-0.0943,0.4313,-15.46,AVANZAR
590,18.88,-0.0919,0.4306,-15.46,AVANZAR
591,18.912,-0.0894,0.4299,-15.6,GIRANDO
592,18.944,-0.0894,0.4299,-15.32,AVANZAR
593,18.976,-0.087,0.4292,-15.32,AVANZAR
594,19.008,-0.0845,0.4285,-15.32,AVANZAR
595,19.04,-0.0821,0.4279,-15.46,AVANZAR
596,19.072,-0.0796,0.4272,-15.46,GIRANDO
597,19.104,-0.0796,0.4272,-15.18,AVANZAR
598,19.136,-0.0771,0.4265,-15.18,AVANZAR
599,19.168,-0.0747,0.4258,-15.32,AVANZAR
600,19.2,-0.0722,0.4252,-15.32,AVANZAR
601,19.232,-0.0697,0.4245,-15.32,AVANZAR
602,19.264,-0.0672,0.4238,-15.32,AVANZAR
603,19.296,-0.0648,0.4231,-15.18,AVANZAR
604,19.328,-0.0623,0.4225,-15.18,AVANZAR
605,19.36,-0.0598,0.4218,-15.18,AVANZAR
606,19.392,-0.0574,0.4211,-15.32,AVANZAR
607,19.424,-0.0549,0.4205,-15.32,AVANZAR
608,19.456,-0.0524,0.4198,-15.32,GIRANDO
609,19.488,-0.0524,0.4198,-15.04,AVANZAR
610,19.52,-0.05,0.4191,-15.18,AVANZAR
611,19.552,-0.0475,0.4184,-15.18,AVANZAR
612,19.584,-0.045,0.4178,-15.18,AVANZAR
613,19.616,-0.0426,0.4171,-15.18,AVANZAR
614,19.648,-0.0401,0.4164,-15.18,AVANZAR
615,19.68,-0.0377,0.4158,-15.04,AVANZAR
616,19.712,-0.0352,0.4151,-15.04,AVANZAR
617,19.744,-0.0327,0.4144,-15.18,AVANZAR
618,19.776,-0.0303,0.4138,-15.18,GIRANDO
619,19.808,-0.0302,0.4138,-15.04,AVANZAR
620,19.84,-0.0277,0.4131,-15.04,AVANZAR
621,19.872,-0.0253,0.4125,-15.04,AVANZAR
622,19.904,-0.0229,0.4118,-15.04,AVANZAR
623,19.936,-0.0204,0.4111,-15.04,AVANZAR
624,19.968,-0.0179,0.4105,-15.04,AVANZAR
625,20.0,-0.0154,0.4098,-15.04,AVANZAR
626,20.032,-0.0129,0.4091,-15.04,AVANZAR
627,20.064,-0.0104,0.4084,-15.04,GIRANDO
628,20.096,-0.0105,0.4085,-14.89,AVANZAR
629,20.128,-0.008,0.4078,-14.89,AVANZAR
630,20.16,-0.0055,0.4071,-14.89,AVANZAR
631,20.192,-0.003,0.4065,-14.89,AVANZAR
632,20.224,-0.0006,0.4058,-15.04,GIRANDO
633,20.256,-0.0006,0.4058,-14.75,AVANZAR
634,20.288,0.0019,0.4052,-14.75,AVANZAR
635,20.32,0.0044,0.4045,-14.75,AVANZAR
636,20.352,0.0068,0.4039,-14.89,GIRANDO
637,20.384,0.0068,0.4039,-14.61,AVANZAR
638,20.416,0.0093,0.4032,-14.61,AVANZAR
639,20.448,0.0118,0.4026,-14.61,AVANZAR
640,20.48,0.0142,0.4019,-14.75,AVANZAR
641,20.512,0.0167,0.4013,-14.75,AVANZAR
642,20.544,0.0192,0.4006,-14.75,AVANZAR
643,20.576,0.0217,0.4,-14.75,GIRANDO
644,20.608,0.0216,0.4,-14.61,AVANZAR
645,20.64,0.0241,0.3993,-14.61,AVANZAR
646,20.672,0.0266,0.3987,-14.61,AVANZAR
647,20.704,0.0291,0.398,-14.61,AVANZAR
648,20.736,0.0316,0.3974,-14.61,AVANZAR
649,20.768,0.034,0.3968,-14.47,AVANZAR
650,20.8,0.0365,0.3961,-14.47,AVANZAR
651,20.832,0.0389,0.3955,-14.61,GIRANDO
652,20.864,0.039,0.3955,-14.47,AVANZAR
653,20.896,0.0415,0.3948,-14.47,AVANZAR
654,20.928,0.0439,0.3942,-14.33,AVANZAR
655,20.96,0.0464,0.3936,-14.47,GIRANDO
656,20.992,0.0464,0.3936,-14.33,AVANZAR
657,21.024,0.0489,0.3929,-14.33,AVANZAR
658,21.056,0.0514,0.3923,-14.47,GIRANDO
659,21.088,0.0514,0.3923,-14.19,AVANZAR
660,21.12,0.0539,0.3917,-14.19,AVANZAR
661,21.152,0.0563,0.391,-14.19,AVANZAR
662,21.184,0.0588,0.3904,-14.33,GIRANDO
663,21.216,0.0588,0.3904,-14.04,GIRANDO
664,21.248,0.0588,0.3904,-13.05,GIRANDO
665,21.28,0.0588,0.3904,-12.06,GIRANDO
666,21.312,0.0588,0.3904,-11.21,GIRANDO
667,21.344,0.0588,0.3904,-10.36,GIRANDO
668,21.376,0.0588,0.3904,-9.65,GIRANDO
669,21.408,0.0588,0.3904,-8.94,GIRANDO
670,21.44,0.0588,0.3904,-8.37,GIRANDO
671,21.472,0.0588,0.3904,-7.8,GIRANDO
672,21.504,0.0588,0.3904,-7.38,GIRANDO
673,21.536,0.0588,0.3904,-6.95,GIRANDO
674,21.568,0.0588,0.3904,-6.53,GIRANDO
675,21.6,0.0588,0.3904,-6.1,GIRANDO
676,21.632,0.0588,0.3904,-5.82,GIRANDO
677,21.664,0.0588,0.3904,-5.53,GIRANDO
678,21.696,0.0588,0.3904,-5.25,GIRANDO
679,21.728,0.0588,0.3904,-4.96,GIRANDO
680,21.76,0.0588,0.3904,-4.82,GIRANDO
681,21.792,0.0588,0.3904,-4.68,GIRANDO
682,21.824,0.0588,0.3904,-4.4,GIRANDO
683,21.856,0.0588,0.3904,-4.4,GIRANDO
684,21.888,0.0588,0.3904,-4.11,GIRANDO
685,21.92,0.0588,0.3904,-4.11,GIRANDO
686,21.952,0.0588,0.3904,-3.83,AVANZAR
687,21.984,0.0613,0.3902,-3.83,AVANZAR
688,22.016,0.0639,0.3901,-3.83,AVANZAR
689,22.048,0.0664,0.3899,-3.97,GIRANDO
690,22.08,0.0665,0.3899,-3.83,AVANZAR
691,22.112,0.069,0.3897,-3.69,AVANZAR
692,22.144,0.0716,0.3896,-3.69,AVANZAR
693,22.176,0.0741,0.3894,-3.83,AVANZAR
694,22.208,0.0766,0.3892,-3.83,AVANZAR
695,22.24,0.0792,0.3891,-3.83,AVANZAR
696,22.272,0.0818,0.3889,-3.83,AVANZAR
697,22.304,0.0843,0.3887,-3.83,AVANZAR
698,22.336,0.0868,0.3886,-3.69,AVANZAR
699,22.368,0.0894,0.3884,-3.69,AVANZAR
700,22.4,0.0919,0.3882,-3.83,GIRANDO
701,22.432,0.092,0.3882,-3.69,AVANZAR
702,22.464,0.0946,0.3881,-3.69,AVANZAR
703,22.496,0.0971,0.3879,-3.55,AVANZAR
704,22.528,0.0996,0.3877,-3.69,AVANZAR
705,22.56,0.1021,0.3876,-3.69,AVANZAR
706,22.592,0.1047,0.3874,-3.69,AVANZAR
707,22.624,0.1073,0.3872,-3.69,AVANZAR
708,22.656,0.1098,0.3871,-3.69,AVANZAR
709,22.688,0.1124,0.3869,-3.69,AVANZAR
710,22.72,0.1149,0.3868,-3.55,AVANZAR
711,22.752,0.1174,0.3866,-3.69,AVANZAR
712,22.784,0.12,0.3864,-3.69,AVANZAR
713,22.816,0.1226,0.3863,-3.69,AVANZAR
714,22.848,0.1251,0.3861,-3.69,AVANZAR
715,22.88,0.1277,0.3859,-3.69,GIRANDO
716,22.912,0.1276,0.3859,-3.55,AVANZAR
717,22.944,0.1302,0.3858,-3.55,AVANZAR
718,22.976,0.1328,0.3856,-3.55,AVANZAR
719,23.008,0.1353,0.3855,-3.55,AVANZAR
720,23.04,0.1379,0.3853,-3.55,AVANZAR
721,23.072,0.1405,0.3851,-3.55,AVANZAR
722,23.104,0.143,0.385,-3.69,GIRANDO
723,23.136,0.143,0.385,-3.4,AVANZAR
724,23.168,0.1456,0.3848,-3.4,AVANZAR
725,23.2,0.1481,0.3847,-3.4,AVANZAR
726,23.232,0.1506,0.3845,-3.55,AVANZAR
727,23.264,0.1532,0.3844,-3.55,AVANZAR
728,23.296,0.1557,0.3842,-3.4,AVANZAR
729,23.328,0.1583,0.3841,-3.4,AVANZAR
730,23.36,0.1609,0.3839,-3.4,AVANZAR
731,23.392,0.1634,0.3838,-3.4,AVANZAR
732,23.424,0.166,0.3836,-3.4,AVANZAR
733,23.456,0.1685,0.3834,-3.55,GIRANDO
734,23.488,0.1685,0.3834,-3.26,AVANZAR
735,23.52,0.1711,0.3833,-3.26,AVANZAR
736,23.552,0.1736,0.3832,-3.26,AVANZAR
737,23.584,0.1761,0.383,-3.4,AVANZAR
738,23.616,0.1787,0.3829,-3.4,AVANZAR
739,23.648,0.1813,0.3827,-3.4,AVANZAR
740,23.68,0.1838,0.3826,-3.26,AVANZAR
741,23.712,0.1864,0.3824,-3.26,AVANZAR
742,23.744,0.1889,0.3823,-3.26,AVANZAR
743,23.776,0.1915,0.3821,-3.26,AVANZAR
744,23.808,0.194,0.382,-3.4,GIRANDO
745,23.84,0.194,0.382,-3.12,AVANZAR
746,23.872,0.1966,0.3818,-3.12,AVANZAR
747,23.904,0.1992,0.3817,-3.12,AVANZAR
748,23.936,0.2017,0.3815,-3.26,AVANZAR
749,23.968,0.2042,0.3814,-3.26,AVANZAR
750,24.0,0.2068,0.3813,-3.26,AVANZAR
751,24.032,0.2094,0.3811,-3.26,GIRANDO
752,24.064,0.2093,0.3811,-3.12,AVANZAR
753,24.096,0.2119,0.381,-3.12,AVANZAR
754,24.128,0.2145,0.3808,-3.12,AVANZAR
755,24.16,0.217,0.3807,-3.12,AVANZAR
756,24.192,0.2196,0.3806,-3.12,AVANZAR
757,24.224,0.2222,0.3804,-3.12,AVANZAR
758,24.256,0.2247,0.3803,-2.98,AVANZAR
759,24.288,0.2272,0.3801,-3.12,AVANZAR
760,24.32,0.2298,0.38,-3.12,GIRANDO
761,24.352,0.2298,0.38,-2.98,AVANZAR
762,24.384,0.2324,0.3799,-2.98,AVANZAR
763,24.416,0.2349,0.3797,-3.12,GIRANDO
764,24.448,0.2349,0.3797,-2.84,AVANZAR
765,24.48,0.2375,0.3796,-2.84,AVANZAR
766,24.512,0.24,0.3795,-2.84,AVANZAR
767,24.544,0.2425,0.3794,-2.98,AVANZAR
768,24.576,0.2451,0.3792,-2.98,AVANZAR
769,24.608,0.2476,0.3791,-2.84,AVANZAR
770,24.64,0.2502,0.379,-2.84,AVANZAR
771,24.672,0.2528,0.3788,-2.84,AVANZAR
772,24.704,0.2553,0.3787,-2.84,AVANZAR
773,24.736,0.2579,0.3786,-2.84,AVANZAR
774,24.768,0.2604,0.3785,-2.98,GIRANDO
775,24.8,0.2604,0.3785,-2.7,AVANZAR
776,24.832,0.263,0.3783,-2.7,AVANZAR
777,24.864,0.2656,0.3782,-2.7,AVANZAR
778,24.896,0.2681,0.3781,-2.84,GIRANDO
779,24.928,0.2681,0.3781,-2.7,AVANZAR
780,24.96,0.2706,0.378,-2.55,AVANZAR
781,24.992,0.2732,0.3779,-2.55,AVANZAR
782,25.024,0.2757,0.3777,-2.7,AVANZAR
783,25.056,0.2783,0.3776,-2.7,AVANZAR
784,25.088,0.2809,0.3775,-2.7,GIRANDO
785,25.12,0.2809,0.3775,-2.41,AVANZAR
786,25.152,0.2834,0.3774,-2.55,AVANZAR
787,25.184,0.2859,0.3773,-2.55,AVANZAR
788,25.216,0.2885,0.3772,-2.55,AVANZAR
789,25.248,0.2911,0.377,-2.55,GIRANDO
790,25.28,0.291,0.3771,-2.41,AVANZAR
791,25.312,0.2936,0.3769,-2.41,AVANZAR
792,25.344,0.2962,0.3768,-2.41,AVANZAR
793,25.376,0.2987,0.3767,-2.41,AVANZAR
794,25.408,0.3013,0.3766,-2.41,GIRANDO
795,25.44,0.3012,0.3766,-2.27,AVANZAR
796,25.472,0.3038,0.3765,-2.27,AVANZAR
797,25.504,0.3064,0.3764,-2.27,AVANZAR
798,25.536,0.309,0.3763,-2.27,GIRANDO
799,25.568,0.309,0.3763,-9.36,GIRANDO
800,25.6,0.309,0.3763,-15.6,GIRANDO
801,25.632,0.309,0.3763,-21.28,GIRANDO
802,25.664,0.309,0.3763,-26.38,GIRANDO
803,25.696,0.309,0.3763,-31.21,GIRANDO
804,25.728,0.309,0.3763,-35.46,GIRANDO
805,25.76,0.309,0.3763,-39.15,GIRANDO
806,25.792,0.309,0.3763,-42.56,GIRANDO
807,25.824,0.309,0.3763,-45.68,GIRANDO
808,25.856,0.3089,0.3764,-48.65,GIRANDO
809,25.888,0.3089,0.3764,-51.21,GIRANDO
810,25.92,0.309,0.3763,-53.62,GIRANDO
811,25.952,0.309,0.3763,-55.61,GIRANDO
812,25.984,0.309,0.3763,-57.59,GIRANDO
813,26.016,0.309,0.3763,-59.29,GIRANDO
814,26.048,0.309,0.3763,-60.71,GIRANDO
815,26.08,0.309,0.3763,-62.13,GIRANDO
816,26.112,0.3089,0.3764,-63.41,GIRANDO
817,26.144,0.3089,0.3764,-64.54,GIRANDO
818,26.176,0.309,0.3763,-65.54,GIRANDO
819,26.208,0.3089,0.3764,-66.53,GIRANDO
820,26.24,0.309,0.3763,-67.24,GIRANDO
821,26.272,0.309,0.3763,-68.09,GIRANDO
822,26.304,0.3089,0.3764,-68.8,GIRANDO
823,26.336,0.309,0.3763,-69.51,GIRANDO
824,26.368,0.309,0.3763,-70.07,GIRANDO
825,26.4,0.3089,0.3764,-70.5,GIRANDO
826,26.432,0.309,0.3763,-70.93,GIRANDO
827,26.464,0.3089,0.3764,-71.35,GIRANDO
828,26.496,0.309,0.3763,-71.78,GIRANDO
829,26.528,0.309,0.3763,-72.06,GIRANDO
830,26.56,0.309,0.3763,-72.34,GIRANDO
831,26.592,0.309,0.3763,-72.63,GIRANDO
832,26.624,0.309,0.3763,-72.91,GIRANDO
833,26.656,0.309,0.3763,-73.2,GIRANDO
834,26.688,0.3089,0.3764,-73.34,GIRANDO
835,26.72,0.309,0.3763,-73.48,GIRANDO
836,26.752,0.309,0.3763,-73.76,GIRANDO
837,26.784,0.309,0.3763,-73.76,GIRANDO
838,26.816,0.309,0.3763,-74.05,GIRANDO
839,26.848,0.309,0.3763,-74.05,GIRANDO
840,26.88,0.309,0.3763,-74.33,AVANZAR
841,26.912,0.3096,0.3739,-74.19,AVANZAR
842,26.944,0.3103,0.3714,-74.19,AVANZAR
843,26.976,0.311,0.3689,-74.19,AVANZAR
844,27.008,0.3117,0.3665,-74.19,AVANZAR
845,27.04,0.3124,0.364,-74.19,AVANZAR
846,27.072,0.3131,0.3616,-74.33,AVANZAR
847,27.104,0.3138,0.3591,-74.33,AVANZAR
848,27.136,0.3145,0.3567,-74.19,GIRANDO
849,27.168,0.3145,0.3566,-74.33,AVANZAR
850,27.2,0.3152,0.3541,-74.33,AVANZAR
851,27.232,0.3159,0.3517,-74.47,AVANZAR
852,27.264,0.3166,0.3493,-74.33,AVANZAR
853,27.296,0.3173,0.3468,-74.33,AVANZAR
854,27.328,0.318,0.3443,-74.33,AVANZAR
855,27.36,0.3187,0.3419,-74.33,AVANZAR
856,27.392,0.3193,0.3394,-74.33,AVANZAR
857,27.424,0.32,0.3369,-74.33,AVANZAR
858,27.456,0.3207,0.3345,-74.47,AVANZAR
859,27.488,0.3214,0.3321,-74.33,GIRANDO
860,27.52,0.3214,0.332,-74.47,AVANZAR
861,27.552,0.3221,0.3295,-74.47,AVANZAR
862,27.584,0.3228,0.327,-74.47,AVANZAR
863,27.616,0.3235,0.3246,-74.33,GIRANDO
864,27.648,0.3235,0.3246,-74.61,AVANZAR
865,27.68,0.3241,0.3221,-74.61,AVANZAR
866,27.712,0.3248,0.3197,-74.61,AVANZAR
867,27.744,0.3255,0.3172,-74.47,AVANZAR
868,27.776,0.3262,0.3148,-74.47,AVANZAR
869,27.808,0.3269,0.3123,-74.61,AVANZAR
870,27.84,0.3275,0.3099,-74.61,AVANZAR
871,27.872,0.3282,0.3074,-74.61,AVANZAR
872,27.904,0.3289,0.3049,-74.61,AVANZAR
873,27.936,0.3296,0.3024,-74.61,AVANZAR
874,27.968,0.3303,0.3,-74.47,GIRANDO
875,28.0,0.3303,0.3,-74.76,AVANZAR
876,28.032,0.3309,0.2975,-74.76,AVANZAR
877,28.064,0.3316,0.295,-74.76,AVANZAR
878,28.096,0.3323,0.2926,-74.61,AVANZAR
879,28.128,0.333,0.2901,-74.61,AVANZAR
880,28.16,0.3336,0.2876,-74.61,AVANZAR
881,28.192,0.3343,0.2852,-74.76,AVANZAR
882,28.224,0.335,0.2827,-74.76,AVANZAR
883,28.256,0.3357,0.2802,-74.76,AVANZAR
884,28.288,0.3363,0.2778,-74.76,AVANZAR
885,28.32,0.337,0.2753,-74.61,GIRANDO
886,28.352,0.337,0.2753,-74.76,AVANZAR
887,28.384,0.3377,0.2729,-74.9,AVANZAR
888,28.416,0.3383,0.2704,-74.9,AVANZAR
889,28.448,0.339,0.2679,-74.76,AVANZAR
890,28.48,0.3397,0.2655,-74.76,AVANZAR
891,28.512,0.3404,0.263,-74.76,GIRANDO
892,28.544,0.3404,0.263,-75.04,AVANZAR
893,28.576,0.341,0.2605,-74.9,AVANZAR
894,28.608,0.3417,0.2581,-74.9,AVANZAR
895,28.64,0.3423,0.2556,-74.9,AVANZAR
896,28.672,0.343,0.2531,-74.9,AVANZAR
897,28.704,0.3437,0.2506,-74.9,AVANZAR
898,28.736,0.3444,0.2481,-74.9,AVANZAR
899,28.768,0.345,0.2457,-75.04,AVANZAR
900,28.8,0.3457,0.2433,-74.9,GIRANDO
901,28.832,0.3457,0.2432,-75.04,AVANZAR
902,28.864,0.3463,0.2407,-75.04,AVANZAR
903,28.896,0.347,0.2382,-75.04,AVANZAR
904,28.928,0.3477,0.2358,-74.9,GIRANDO
905,28.96,0.3477,0.2358,-75.18,AVANZAR
906,28.992,0.3483,0.2333,-75.18,AVANZAR
907,29.024,0.349,0.2308,-75.18,AVANZAR
908,29.056,0.3496,0.2284,-75.04,GIRANDO
909,29.088,0.3496,0.2284,-75.32,AVANZAR
910,29.12,0.3503,0.2259,-75.32,AVANZAR
911,29.152,0.3509,0.2235,-75.18,AVANZAR
912,29.184,0.3516,0.221,-75.18,AVANZAR
913,29.216,0.3522,0.2185,-75.18,AVANZAR
914,29.248,0.3529,0.216,-75.18,GIRANDO
915,29.28,0.3529,0.2161,-75.32,AVANZAR
916,29.312,0.3535,0.2136,-75.32,AVANZAR
917,29.344,0.3542,0.2111,-75.32,AVANZAR
918,29.376,0.3548,0.2086,-75.32,AVANZAR
919,29.408,0.3555,0.2061,-75.32,GIRANDO
920,29.44,0.3555,0.2062,-75.46,AVANZAR
921,29.472,0.3561,0.2037,-75.46,AVANZAR
922,29.504,0.3568,0.2012,-75.46,AVANZAR
923,29.536,0.3574,0.1987,-75.46,AVANZAR
924,29.568,0.3581,0.1962,-75.46,GIRANDO
925,29.6,0.358,0.1963,-75.61,AVANZAR
926,29.632,0.3587,0.1938,-75.61,AVANZAR
927,29.664,0.3593,0.1913,-75.61,AVANZAR
928,29.696,0.36,0.1888,-75.61,GIRANDO
929,29.728,0.36,0.1888,-69.65,GIRANDO
930,29.76,0.36,0.1888,-64.26,GIRANDO
931,29.792,0.36,0.1888,-59.44,GIRANDO
932,29.824,0.3599,0.1888,-55.04,GIRANDO
933,29.856,0.3599,0.1888,-51.07,GIRANDO
934,29.888,0.3599,0.1888,-47.38,GIRANDO
935,29.92,0.36,0.1888,-44.12,GIRANDO
936,29.952,0.36,0.1888,-41.28,GIRANDO
937,29.984,0.3599,0.1888,-38.58,GIRANDO
938,30.016,0.36,0.1888,-36.17,GIRANDO
939,30.048,0.3599,0.1888,-34.04,GIRANDO
940,30.08,0.3599,0.1888,-32.06,GIRANDO
941,30.112,0.36,0.1888,-30.21,GIRANDO
942,30.144,0.3599,0.1888,-28.65,GIRANDO
943,30.176,0.3599,0.1888,-27.24,GIRANDO
944,30.208,0.36,0.1888,-25.96,GIRANDO
945,30.24,0.3599,0.1888,-24.68,GIRANDO
946,30.272,0.36,0.1888,-23.69,GIRANDO
947,30.304,0.3599,0.1888,-22.7,GIRANDO
948,30.336,0.36,0.1888,-21.7,GIRANDO
949,30.368,0.3599,0.1888,-20.99,GIRANDO
950,30.4,0.36,0.1888,-20.28,GIRANDO
951,30.432,0.3599,0.1888,-19.58,GIRANDO
952,30.464,0.3599,0.1888,-19.01,GIRANDO
953,30.496,0.36,0.1888,-18.58,GIRANDO
954,30.528,0.36,0.1888,-18.02,GIRANDO
955,30.56,0.3599,0.1888,-17.59,GIRANDO
956,30.592,0.36,0.1888,-17.16,GIRANDO
957,30.624,0.36,0.1888,-16.88,GIRANDO
958,30.656,0.36,0.1888,-16.6,GIRANDO
959,30.688,0.36,0.1888,-16.31,GIRANDO
960,30.72,0.36,0.1888,-16.03,GIRANDO
961,30.752,0.36,0.1888,-15.75,GIRANDO
962,30.784,0.36,0.1888,-15.46,GIRANDO
963,30.816,0.3599,0.1888,-15.32,GIRANDO
964,30.848,0.36,0.1888,-15.18,GIRANDO
965,30.88,0.3599,0.1888,-15.04,GIRANDO
966,30.912,0.36,0.1888,-14.89,GIRANDO
967,30.944,0.3599,0.1888,-14.75,GIRANDO
968,30.976,0.36,0.1888,-14.61,AVANZAR
969,31.008,0.3625,0.1882,-14.61,AVANZAR
970,31.04,0.3649,0.1875,-14.75,GIRANDO
971,31.072,0.3649,0.1875,-14.47,AVANZAR
972,31.104,0.3674,0.1869,-14.47,AVANZAR
973,31.136,0.3699,0.1862,-14.47,AVANZAR
974,31.168,0.3723,0.1856,-14.61,AVANZAR
975,31.2,0.3748,0.185,-14.61,AVANZAR
976,31.232,0.3772,0.1843,-14.47,AVANZAR
977,31.264,0.3797,0.1837,-14.47,AVANZAR
978,31.296,0.3822,0.183,-14.47,AVANZAR
979,31.328,0.3847,0.1824,-14.47,AVANZAR
980,31.36,0.3872,0.1818,-14.47,AVANZAR
981,31.392,0.3896,0.1811,-14.61,GIRANDO
982,31.424,0.3896,0.1811,-14.33,AVANZAR
983,31.456,0.3921,0.1805,-14.33,AVANZAR
984,31.488,0.3946,0.1799,-14.33,AVANZAR
985,31.52,0.3971,0.1792,-14.47,AVANZAR
986,31.552,0.3995,0.1786,-14.47,AVANZAR
987,31.584,0.402,0.1779,-14.47,AVANZAR
988,31.616,0.4045,0.1773,-14.47,AVANZAR
989,31.648,0.407,0.1767,-14.33,AVANZAR
990,31.68,0.4095,0.176,-14.33,AVANZAR
991,31.712,0.412,0.1754,-14.33,AVANZAR
992,31.744,0.4144,0.1748,-14.47,GIRANDO
993,31.776,0.4144,0.1748,-14.33,AVANZAR
994,31.808,0.4169,0.1741,-14.19,AVANZAR
995,31.84,0.4194,0.1735,-14.19,AVANZAR
996,31.872,0.4218,0.1729,-14.33,AVANZAR
997,31.904,0.4243,0.1723,-14.33,AVANZAR
998,31.936,0.4268,0.1716,-14.33,AVANZAR
999,31.968,0.4293,0.171,-14.33,AVANZAR
1000,32.0,0.4318,0.1703,-14.33,AVANZAR
